"family","genus","species","nbr_country","lat_min","lon_min","lat_max","lon_max","lat_mean","lon_mean","lat_median","lon_median","host_order","host_fam","host_spp","mode","eco"
"Eulophidae","Aprostocetus","adustus",1,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aega",3,45.0819456,-0.540240236617,54.1463177,134.726645,50.6745808,60.4729656211,52.7954791,47.2324921,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","aeneithorax",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aeneoculex",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,1,1,2,"sex","par"
"Eulophidae","Aprostocetus","aeneon",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aeneosus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aeneus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aeratus",1,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","aeruginosus",1,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aethiops",19,40.0028028,-4.1140517,63.2467777,134.726645,50.3398181474,18.5436793866,49.8167003,12.674297,3,5,20,"sex","par"
"Eulophidae","Aprostocetus","affinis",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","agevilleae",3,38.9597594,12.674297,48.7411522,34.9249653,43.4464459,22.3507089667,42.6384261,19.4528646,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","agnatus",1,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","agrus",12,38.9597594,-7.9794598,59.6749712,134.726645,48.925388675,25.5618392704,49.27892625,17.4639095,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ajax",3,38.8949549,-100.5407369,47.6201461,-77.0366455,43.3787655,-87.4199389667,43.6211955,-84.6824345,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ajmerensis",3,26.8105777,73.7684549,30.0417376,80.859666,27.9942165667,77.9059373,27.1303344,79.089691,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","albae",1,36,109,36,109,36,109,36,109,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","alexandrianensis",1,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","alkadanus",1,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,16.3471243,47.8915271,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","alveatus",6,31.1728192,-7.3366042,64.574131,134.726645,47.7165721167,36.3162526754,48.93871235,13.0239343446,2,2,2,"asex","par"
"Eulophidae","Aprostocetus","amalius",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ambilobei",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","amenon",6,42.6384261,-0.540240236617,59.6749712,134.726645,50.3742519,30.3985203242,51.0273447,13.5975777,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","andalusicus",2,40.0028028,-4.0031039,54.1463177,47.2324921,47.07456025,21.6146941,47.07456025,21.6146941,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","angus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","animus",2,19.4326009,-105.9930069,34.5708167,-99.1333415,27.0017088,-102.5631742,27.0017088,-102.5631742,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ankaratrae",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","anna",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","annulatus",8,46.603354,-0.540240236617,59.6749712,47.2324921,50.9713824125,16.5668487579,50.2853082,12.47215265,2,2,3,"sex","par"
"Eulophidae","Aprostocetus","annulicornis",1,26.8105777,73.7684549,26.8105777,73.7684549,26.8105777,73.7684549,26.8105777,73.7684549,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","anodaphus",5,45.0819456,-7.9794598,59.6749712,134.726645,52.5311162,29.252482149,52.7954791,5.53460738162,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","anoplophorae",1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","anthophilus",3,40.0796319,-89.4339808,54,-71.6553991,45.8548484,-77.6964599333,43.4849133,-71.9999999,2,2,2,"sex","par"
"Eulophidae","Aprostocetus","anthracinus",2,36.7014631,-149.6809089,64.4459613,-118.7559973,50.5737122,-134.2184531,50.5737122,-134.2184531,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","antiguensis",3,18.2017809,-96.3186408252,27.7567667,-66.5841245,21.7587425,-81.4555829084,19.3176799,-81.4639834,2,2,2,"sex","par"
"Eulophidae","Aprostocetus","apama",7,43.0285558,-0.540240236617,59.6749712,134.726645,49.8089757286,30.4862138805,49.8167003,15.4749544,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aphloiae",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","apiculatus",4,45.0819456,1.8883335,59.6749712,134.726645,50.02535575,42.647175375,47.6722531,16.9868615,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aquaticus",4,45.0819456,10.4234469,59.6749712,134.726645,50.755523725,44.794261,49.13258905,17.01347605,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aquilus",3,52.2379891,-0.540240236617,54.1463177,47.2324921,53.0599286333,17.4089530817,52.7954791,5.53460738162,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","arachnophagus",2,-34.9964962,-64.9672816,-32.8755547,-56.0201524,-33.93602545,-60.493717,-33.93602545,-60.493717,1,2,5,"sex","par"
"Eulophidae","Aprostocetus","arathis",1,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","arenarius",7,42.1640662,-3.2765752,59.6749712,19.5060937,49.4551640429,11.7713132571,48.7411522,12.674297,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aristaeus",11,45.0819456,-7.9794598,64.574131,134.726645,51.7802568727,24.5577881593,51.0834196,14.5208584,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","arrabonicus",8,45.0819456,-3.2765752,59.6749712,134.726645,51.4478986375,31.6464925477,51.0273447,17.4639095,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","arsenjevi",1,56.3686457,71.2882389,56.3686457,71.2882389,56.3686457,71.2882389,56.3686457,71.2882389,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","arses",1,-42.0350669,146.6366887,-42.0350669,146.6366887,-42.0350669,146.6366887,-42.0350669,146.6366887,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","artemesiae",2,10.9094334,78.3665347,22.9964948,87.6855882,16.9529641,83.02606145,16.9529641,83.02606145,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","artemisiae",7,40.0028028,-4.0031039,59.6749712,134.726645,50.4325913429,30.6058596402,52.2379891,14.5208584,1,1,2,"sex","par"
"Eulophidae","Aprostocetus","artemisicola",8,32.9407496,-4.0031039,59.6749712,134.726645,47.2955139625,33.4976912079,48.0826826,13.5975777,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","aruna",1,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","arunachalicus",1,28.3641989,94.7586273,28.3641989,94.7586273,28.3641989,94.7586273,28.3641989,94.7586273,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","arvus",1,54.1463177,47.2324921,54.1463177,47.2324921,54.1463177,47.2324921,54.1463177,47.2324921,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ashmeadi",1,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ashotus",1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","askewi",2,46.603354,1.8883335,59.6749712,14.5208584,53.1391626,8.20459595,53.1391626,8.20459595,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","asphondyliae",1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","aspidomorphae",2,1.4419683,32.2166578,1.5333554,38.4313975,1.48766185,35.32402765,1.48766185,35.32402765,1,1,2,"sex","par"
"Eulophidae","Aprostocetus","asthenogmus",5,-4.6574976,-75,41.4299403,80.7038245875,16.40031152,26.3464682575,15.0000001,55.4540146,1,1,3,"sex","par"
"Eulophidae","Aprostocetus","atomelli",1,27.1303344,80.859666,27.1303344,80.859666,27.1303344,80.859666,27.1303344,80.859666,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","atrellus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","atristigma",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","atriventris",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","atticus",1,39.000041,21.9999569,39.000041,21.9999569,39.000041,21.9999569,39.000041,21.9999569,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","aura",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","auriflavus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","aurios",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","auriscutellum",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","auriventris",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","australicus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","azoricus",1,37.80852735,-25.4730851865,37.80852735,-25.4730851865,37.80852735,-25.4730851865,37.80852735,-25.4730851865,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","baccharidis",1,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,-31.7613364,-71.3187696,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bahiensis",1,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bakkendorfi",3,54.1463177,10.3333283,59.6749712,47.2324921,56.4971793,24.0288929333,55.670249,14.5208584,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","balasi",5,42.6384261,1.8883335,59.6749712,19.5060937,48.65970872,12.35790832,47.1817585,13.199959,1,2,3,"sex","par"
"Eulophidae","Aprostocetus","bangaloricus",1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","banksii",5,27.7567667,-92.5617874,40.0757384,-74.4041621,35.74936464,-82.4592224,38.7604815,-81.4639834,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","barnallicus",1,28.3641989,94.7586273,28.3641989,94.7586273,28.3641989,94.7586273,28.3641989,94.7586273,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","basalis",1,-3.1188369,129.4207759,-3.1188369,129.4207759,-3.1188369,129.4207759,-3.1188369,129.4207759,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","basilaris",2,12.1360374,-61.6904044,12.90447,-61.2765568,12.5202537,-61.4834806,12.5202537,-61.4834806,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","basimacula",1,12.3724928,-84.8700307,12.3724928,-84.8700307,12.3724928,-84.8700307,12.3724928,-84.8700307,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","baucis",1,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","beatus",7,-29.6039266,-157.9752029,40.86412885,179.0122737,-8.99215900714,18.0178116966,-21.9182855,28.3350193,1,3,5,"asex","par"
"Eulophidae","Aprostocetus","benazeer",2,10.3529588,76.5119752,27.1303344,80.859666,18.7416466,78.6858206,18.7416466,78.6858206,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bendovi",1,30.8760272,35.0015196,30.8760272,35.0015196,30.8760272,35.0015196,30.8760272,35.0015196,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","beringi",2,45.0819456,134.726645,51.6312684,136.121524,48.356607,135.4240845,48.356607,135.4240845,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","beroe",2,52.7954791,-4.5591147,54.1936805,-0.540240236617,53.4945798,-2.54967746831,53.4945798,-2.54967746831,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","beyazus",1,32.9407496,52.9471344,32.9407496,52.9471344,32.9407496,52.9471344,32.9407496,52.9471344,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bicolor",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bilongifasciatus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","biorrhizae",7,39.000041,-4.0031039,47.2000338,134.726645,43.9583374,28.5703116,45.0819456,13.199959,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","blandus",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","blastophagi",2,27.7567667,-81.4639834,38.8949549,-77.0366455,33.3258608,-79.25031445,33.3258608,-79.25031445,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","blastophagusi",1,48.0000047,127.999992,48.0000047,127.999992,48.0000047,127.999992,48.0000047,127.999992,1,1,2,"sex","par"
"Eulophidae","Aprostocetus","blattae",3,35.6729639,-82.6881394,40.2253569,-79.0392918,38.1247204667,-80.8560908667,38.4758406,-80.8408414,1,1,3,"sex","par"
"Eulophidae","Aprostocetus","bondari",1,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","boreus",5,42.6384261,-0.540240236617,59.6749712,15.4749544,51.20179926,10.5106632927,51.0834196,12.674297,1,1,2,"sex","par"
"Eulophidae","Aprostocetus","boswelli",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bouceki",1,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,40.0028028,-4.0031039,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","boussingaulti",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","brachycerus",11,45.0819456,-7.9794598,63.2467777,134.726645,52.5605607909,24.6824880603,52.7954791,14.5208584,2,2,5,"sex","par"
"Eulophidae","Aprostocetus","brasiliensis",1,-12.2115008,-55.5716546,-12.2115008,-55.5716546,-12.2115008,-55.5716546,-12.2115008,-55.5716546,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","brevipedicellus",1,27.9995878,112.009538,27.9995878,112.009538,27.9995878,112.009538,27.9995878,112.009538,1,2,3,"sex","par"
"Eulophidae","Aprostocetus","brevipennis",2,48.7411522,15.4749544,49.8167003,19.4528646,49.27892625,17.4639095,49.27892625,17.4639095,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","brevis",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","brevistigma",1,-30.5343664,135.6301212,-30.5343664,135.6301212,-30.5343664,135.6301212,-30.5343664,135.6301212,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","brevistylus",2,4.6125522,13.1535811,8.3676771,49.083416,6.49011465,31.11849855,6.49011465,31.11849855,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","brunneiventris",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","brunneus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","bruzzonis",13,42.6384261,-107.991707,61.0666922,134.726645,51.1549881385,15.7528395678,49.8167003,12.674297,1,1,8,"sex","par"
"Eulophidae","Aprostocetus","bucculentus",4,30.8760272,34.9249653,40.7696272,52.9471344,35.88654085,41.886820975,35.9502545,39.8375921,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","burksi",1,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,36.7014631,-118.7559973,1,1,3,"sex","par"
"Eulophidae","Aprostocetus","burmeisteri",1,-19.85161,133.2303375,-19.85161,133.2303375,-19.85161,133.2303375,-19.85161,133.2303375,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","cacus",1,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,-12.2852509,-41.9294775,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","calamarius",15,42.6384261,-0.540240236617,63.2467777,134.726645,51.1608331333,26.968195103,49.8167003,19.4528646,1,1,3,"sex","par"
"Eulophidae","Aprostocetus","calasmus",2,10.3529588,76.5119752,30.0417376,79.089691,20.1973482,77.8008331,20.1973482,77.8008331,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","calius",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","calvus",4,45.0819456,1.8883335,59.6749712,134.726645,51.376647125,49.59208225,50.37483585,30.87667525,2,2,2,"sex","par"
"Eulophidae","Aprostocetus","calycopteridis",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","camerounensis",1,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","capitigenae",4,45.0819456,5.53460738162,54.1463177,134.726645,49.66657155,50.1734258704,49.71901145,30.21622555,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","capnopterus",2,39.000041,-7.8896262,40.033265,21.9999569,39.516653,7.05516535,39.516653,7.05516535,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","cassidis",2,30.8703881,-92.0071259,39.5162234,-76.9382068,35.19330575,-84.47266635,35.19330575,-84.47266635,1,1,3,"sex","par"
"Eulophidae","Aprostocetus","cassidocida",1,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,1,1,2,"sex","par"
"Eulophidae","Aprostocetus","catius",6,38.9597594,-7.9794598,59.6749712,134.726645,49.8656752667,31.8546205106,51.3060897,14.9979064,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","caudatus",16,24,-7.9794598,59.6749712,109,46.8469997187,21.4249244278,47.970593,14.9979064,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","cauperdatus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","causalis",2,14.8971921,100.83273,24,109,19.44859605,104.916365,19.44859605,104.916365,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","cebennicus",2,46.603354,1.8883335,59.6749712,14.5208584,53.1391626,8.20459595,53.1391626,8.20459595,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","cecidomyiarum",9,42.6384261,1.8883335,59.6749712,134.726645,49.0151730889,31.6789948556,47.1817585,19.4528646,2,2,8,"sex","par"
"Eulophidae","Aprostocetus","celtidis",7,42.6384261,-3.2765752,59.6749712,19.5060937,50.4079362429,9.47465274023,49.8167003,12.674297,2,2,3,"sex","par"
"Eulophidae","Aprostocetus","cengizi",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","ceroplastae",18,-31.8759834,-81.4639834,46.603354,147.2869493,18.1191442444,41.6262853167,27.29010695,33.57081155,1,1,14,"sex","par"
"Eulophidae","Aprostocetus","cerricola",9,39.000041,-4.0031039,59.6749712,134.726645,47.1251993556,25.1065074667,47.1817585,14.5208584,2,2,2,"sex","par"
"Eulophidae","Aprostocetus","chakassicus",3,45.0819456,53.0940503376,67.6783253,134.726645,58.85726535,81.6277935459,63.81152515,57.0626853,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","chapadae",5,-32.8755547,-75.0458514,-6.8699696,-44.1588653,-18.48769798,-55.96395168,-18.5264843,-55.5716546,5,5,7,"sex","par"
"Eulophidae","Aprostocetus","ciliatus",12,24,-0.540240236617,59.6749712,134.726645,46.596313025,40.7406509303,46.89255625,18.25899455,1,1,1,"sex","par"
"Eulophidae","Aprostocetus","cinctiventer",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Aprostocetus","cinctiventris",1,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,0,0,0,"sex","par"
